club_name,team_name,team_name_raw,age_group,gender,division,bracket,conference,org_season_id,event_id,league_name,rank,gp,w,l,d,gf,ga,gd,ppg,pts,qualification,source_url
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B17 Academy I,,B17,Male,B17 - Flight 2 North SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B17 Academy II,,B17,Male,B17 - Flight 3 SD South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B17 Academy III,,B17,Male,B17 - Flight 4 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B17 Premier,,B17,Male,B17 - Flight 4 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B17 Academy,,B17,Male,B17 - Flight 2 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B17 Premier,,B17,Male,B17 - Flight 4 South II SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego EC B17 Academy,,B17,Male,B17 - Flight 4 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B16 Academy',,B16,Male,B16 - Flight 1 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B16 Academy'',,B16,Male,B16 - Flight 1 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B16 Academy''',,B16,Male,B16 - Flight 1 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B16 Academy I,,B16,Male,B16 - Flight 2 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B16 Academy II,,B16,Male,B16 - Flight 3 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B16 Academy III,,B16,Male,B16 - Flight 4 SD Central II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B16 Premier,,B16,Male,B16 - Flight 4 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B16 Academy,,B16,Male,B16 - Flight 2 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B16 Premier,,B16,Male,B16 - Flight 4 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego EC B16 Academy,,B16,Male,B16 - Flight 3 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B15 Academy,,B15,Male,B15 - Flight 1 SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B15 Academy I,,B15,Male,B15 - Flight 2 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B15 Academy II,,B15,Male,B15 - Flight 3 North SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B15 academy III,,B15,Male,B15 - Flight 3 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B15 academy IIII,,B15,Male,B15 - Flight 4 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B15 Academy,,B15,Male,B15 - Flight 2 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego EC B15 Academy,,B15,Male,B15 - Flight 2 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B14 Academy,,B14,Male,B14 - Flight 1 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B14 Academy I',,B14,Male,B14 - Flight 2 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B14 Academy I'',,B14,Male,B14 - Flight 2 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B14 Academy II,,B14,Male,B14 - Flight 3 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B14 Academy III,,B14,Male,B14 - Flight 3 Central II SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B14 Premier,,B14,Male,B14 - Flight 4 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B14 Premier I,,B14,Male,B14 - Flight 4 Central II SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B14 Academy,,B14,Male,B14 - Flight 3 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego EC B14 Academy,,B14,Male,B14 - Flight 3 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B13 Academy I,,B13,Male,B13 - Flight 3 Central II SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B13 Academy II,,B13,Male,B13 - Flight 4 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B12 Academy,,B12,Male,B12 - Flight 3 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CS B12 Academy,,B12,Male,B12 - Flight 3 Central SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B12 Academy,,B12,Male,B12 - Flight 3 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego EC B12 Academy,,B12,Male,B12 - Flight 1 SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego EC B12 Academy I,,B12,Male,B12 - Flight 2 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego EC B12 Premier,,B12,Male,B12 - Flight 3 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CS B11 Academy,,B11,Male,B11 - Flight 3 North SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CS B10 Academy,,B10,Male,B10 - Flight 2 South SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B09 Academy,,B09,Male,B09 - Flight 2 SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B09 NPL,,B09,Male,B09 - SOCAL NPL,Bracket E,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego B07-08 Academy,,B07,Male,B08/07 - Flight 2 SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
ALBION SC San Diego,ALBION SC San Diego ALBION SC San Diego CV B07-08 Academy,,B07,Male,B08/07 - Flight 2 SD,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9024
Pateadores Soccer Club,Pateadores Soccer Club NB G2018,,,Female,G18 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2017,,,Female,G17 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB G2016,,,Female,G16 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB G2016 Blue,,,Female,G16 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV G2016 White*,,,Female,G16 - Flight 3 South I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club LKWD G2016,,,Female,G16 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2016,,,Female,G16 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2016 Blue,,,Female,G16 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2016,,,Female,G16 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB G2015,,,Female,G15 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2015,,,Female,G15 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2015 Blue,,,Female,G15 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club PreECNL G2015,,,Female,G15 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2015 Blue,,,Female,G15 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB G2014 Blue,,,Female,G14 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB G2014 Pre-NPL,,,Female,G14 - Pre-NPL 2 (11v11),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB G2014 White,,,Female,G14 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2014 Blue,,,Female,G14 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2014 White,,,Female,G14 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club PreECNL G2014,,,Female,G14 - Pre-NPL (9v9),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2014 Blue,,,Female,G14 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV G2013*,,,Female,G13 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2013 Blue,,,Female,G13 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2013 White,,,Female,G13 - Flight 3 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2013 Blue,,,Female,G13 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2013 White,,,Female,G13 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB G2012,,,Female,G12 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV G2012*,,,Female,G12 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2012 Black,,,Female,G12 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2012 Blue,,,Female,G12 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2012 White,,,Female,G12 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2012,,,Female,G12 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB G2011,,,Female,G11 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2011,,,Female,G11 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2011,,,Female,G11 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2011 Blue,,,Female,G11 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV G2010*,,,Female,G10 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV G2010 Blue*,,,Female,G10 - Flight 2 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2010 White,,,Female,G10 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2010,,,Female,G10 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB G2009 White,,,Female,G09 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV G2008/07 Blue*,,,Female,G08/07 - SOCAL NPL,Bracket C,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County G2007/08,,,Female,G08/07 - SOCAL NPL,Bracket C,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB B2018 Gold,,,Male,B18 - Flight 3 South I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2018*,,,Male,B18 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2018 Blue,,,Male,B18 - Flight 3 South I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB B2018,,,Male,B18 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB B2018 Blue,,,Male,B18 - Flight 3 South I,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County B2018,,,Male,B18 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB B2017,,,Male,B17 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB B2017 Blue,,,Male,B17 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2017*,,,Male,B17 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2017 Blue*,,,Male,B17 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2017 White,,,Male,B17 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club LKWD B2017,,,Male,B17 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB B2017,,,Male,B17 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB B2017 Blue,,,Male,B17 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County B2017,,,Male,B17 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County B2017 Blue,,,Male,B17 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB B2016,,,Male,B16 - Flight 2 South III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB B2016 Blue,,,Male,B16 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2016 Black*,,,Male,B16 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2016 White*,,,Male,B16 - Flight 2 South III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club LKWD B2016,,,Male,B16 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club LKWD B2016 Blue,,,Male,B16 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB B2016 Black,,,Male,B16 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB B2016 Blue,,,Male,B16 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB B2016 White,,,Male,B16 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County B2016,,,Male,B16 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club South County B2016 Blue,,,Male,B16 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB B2015 Blue,,,Male,B15 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club HB B2015 White,,,Male,B15 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2015 Blue*,,,Male,B15 - Flight 2 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club IRV B2015 White*,,,Male,B15 - Flight 3 South II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
Pateadores Soccer Club,Pateadores Soccer Club NB B2015,,,Male,B15 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9028
